label,content
0," migration: keep bytes_xfer_prev init'd to zero The first time migration_bitmap_sync() is called, bytes_xfer_prev is set&&&&to ram_state.bytes_transferred which is, at this point, zero. The next&&&&time migration_bitmap_sync() is called, an iteration has happened and&&&&bytes_xfer_prev is set to 'x' bytes. Most likely, more than one second&&&&has passed, so the auto converge logic will be triggered and&&&&bytes_xfer_now will also be set to 'x' bytes.&&&&&&&&This condition is currently masked by dirty_rate_high_cnt, which will&&&&wait for a few iterations before throttling. It would otherwise always&&&&assume zero bytes have been copied and therefore throttle the guest&&&&(possibly) prematurely.&&&&&&&&Given bytes_xfer_prev is only used by the auto convergence logic, it&&&&makes sense to only set its value after a check has been made against&&&&bytes_xfer_now.&&&&&&&&Signed-off-by: Felipe Franciosi <felipe@nutanix.com>&&&&Reviewed-by: Peter Xu <peterx@redhat.com>&&&&Reviewed-by: Juan Quintela <quintela@redhat.com>&&&&Signed-off-by: Juan Quintela <quintela@redhat.com>&&&& "
0," Default to GSSAPI (Kerberos) instead of DIGEST-MD5 for SASL RFC 6331 documents a number of serious security weaknesses in&&&&the SASL DIGEST-MD5 mechanism. As such, QEMU should not be&&&&using or recommending it as a default mechanism for VNC auth&&&&with SASL.&&&&&&&&GSSAPI (Kerberos) is the only other viable SASL mechanism that&&&&can provide secure session encryption so enable that by defalt&&&&as the replacement. If users have TLS enabled for VNC, they can&&&&optionally decide to use SCRAM-SHA-1 instead of GSSAPI, allowing&&&&plain username and password auth.&&&&&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&&Signed-off-by: Daniel P. Berrange <berrange@redhat.com>&&&& "
0," slirp: allow host port 0 for hostfwd The OS will allocate automatically a free port. This is useful if you&&&&want to be sure to not get any port conflict. You still have to figure&&&&out which port you got, for example with ""lsof"" (this could be exposed&&&&in the monitor if needed).&&&&&&&&Example of use:&&&&&&&&     $ qemu-system-x86_64 -net user,hostfwd=127.0.0.1:0-:22 ...&&&&&&&&Then, get your port with:&&&&&&&&     $ lsof -np 1474 | grep LISTEN&&&&     qemu-syst 31777 bernat 12u IPv4 [...] TCP 127.0.0.1:35145 (LISTEN)&&&&&&&&Signed-off-by: Vincent Bernat <vincent@bernat.im>&&&&Signed-off-by: Samuel Thibault <samuel.thibault@ens-lyon.org>&&&& "
0," qemu-img/convert: Move bs_n > 1 && -B check down It does not make much sense to use a backing image for the target when&&&&you concatenate multiple images (because then there is no correspondence&&&&between the source images' backing files and the target's); but it was&&&&still possible to give one by using -o backing_file=X instead of -B X.&&&&&&&&Fix this by moving the check.&&&&&&&&(Also, change the error message because -B is not the only way to&&&& specify the backing file, evidently.)&&&&&&&&Signed-off-by: Max Reitz <mreitz@redhat.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&& "
0," xen/9pfs: connect to the frontend Write the limits of the backend to xenstore. Connect to the frontend.&&&&Upon connection, allocate the rings according to the protocol&&&&specification.&&&&&&&&Initialize a QEMUBH to schedule work upon receiving an event channel&&&&notification from the frontend.&&&&&&&&Signed-off-by: Stefano Stabellini <stefano@aporeto.com>&&&&CC: anthony.perard@citrix.com&&&&CC: jgross@suse.com&&&&CC: Aneesh Kumar K.V <aneesh.kumar@linux.vnet.ibm.com>&&&&CC: Greg Kurz <groug@kaod.org>&&&& "
0," qga: Add 'guest-get-host-name' command Retrieving the guest host name is a very useful feature for virtual management&&&&systems. This information can help to have more user friendly VM access&&&&details, instead of an IP there would be the host name. Also the host name&&&&reported can be used to have automated checks for valid SSL certificates.&&&&&&&&virsh # qemu-agent-command F25 '{ ""execute"": ""guest-get-host-name"" }'&&&&{""return"":{""host-name"":""F25.lab.evilissimo.net""}}&&&&&&&&Signed-off-by: Vinzenz Feenstra <vfeenstr@redhat.com>&&&&* minor whitespace fix-ups&&&&Signed-off-by: Michael Roth <mdroth@linux.vnet.ibm.com>&&&& "
0," migration: Disable hotplug/unplug during migration Until we have reviewed what can/can't be hotplugged during migration,&&&&disable it.  We can enable it later for the things that we know that&&&&work.  For instance, memory hotplug during postcopy doesn't work&&&&currently.&&&&&&&&Signed-off-by: Juan Quintela <quintela@redhat.com>&&&&Reviewed-by: zhanghailiang <zhang.zhanghailiang@huawei.com>&&&&&&&&--&&&&&&&&- Fix typo.  Thanks Thomas.&&&&- Delay migration check after we have checked that we can hotplug that&&&&  device.&&&&- more typos&&&& "
0, cadence_gem: Make the revision a property Expose the Cadence GEM revision as a property.&&&&&&&&Signed-off-by: Alistair Francis <alistair.francis@xilinx.com>&&&&Reviewed-by: Philippe Mathieu-Daud茅 <f4bug@amsat.org>&&&&Reviewed-by: Peter Maydell <peter.maydell@linaro.org>&&&&Message-id: 541324373cf87b50f8be0439a0cb89f5028b016f.1491947224.git.alistair.francis@xilinx.com&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&& 
0, cpus: call cpu_update_icount on read This ensures each time the vCPU thread reads the icount we update the&&&&master timer_state.qemu_icount field. This way as long as updates are&&&&in BQL protected sections (which they should be) the main-loop can&&&&never come to update the log and find time has gone backwards.&&&&&&&&Signed-off-by: Alex Benn茅e <alex.bennee@linaro.org>&&&& 
0, target/mips: fix delay slot detection in gen_msa_branch() It is unnecessary to test R6 from delay/forbidden slot check&&&&in gen_msa_branch().&&&&&&&&https://bugs.launchpad.net/qemu/+bug/1663287&&&&&&&&Reported-by: Brian Campbell <bacam@z273.org.uk>&&&&Signed-off-by: Yongbok Kim <yongbok.kim@imgtec.com>&&&& 
0," io: fix incoming client socket initialization The channel socket was initialized manually, but forgot to set&&&&QIO_CHANNEL_FEATURE_SHUTDOWN. Thus, the colo_process_incoming_thread&&&&would hang at recvmsg. This patch just call qio_channel_socket_new to&&&&get channel, Which set QIO_CHANNEL_FEATURE_SHUTDOWN already.&&&&&&&&Signed-off-by: Wang Guang<wang.guang55@zte.com.cn>&&&&Signed-off-by: zhanghailiang <zhang.zhanghailiang@huawei.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&&Signed-off-by: Daniel P. Berrange <berrange@redhat.com>&&&& "
0," COLO-compare: Optimize compare_common and compare_tcp Add offset args for colo_packet_compare_common, optimize&&&&colo_packet_compare_icmp() and colo_packet_compare_udp()&&&&just compare the IP payload. Before compare all tcp packet,&&&&we compare tcp checksum firstly, this function can get&&&&better performance.&&&&&&&&Signed-off-by: Zhang Chen <zhangchen.fnst@cn.fujitsu.com>&&&&Signed-off-by: Jason Wang <jasowang@redhat.com>&&&& "
0," virtio: guard vring access when setting notification Switching to vring caches exposed an existing bug in&&&&virtio_queue_set_notification(): We can't access vring structures&&&&if they have not been set up yet. This may happen, for example,&&&&for virtio-blk devices with multiple queues: The code will try to&&&&switch notifiers for every queue, but the guest may have only set up&&&&a subset of them.&&&&&&&&Fix this by guarding access to the vring memory by checking for&&&&vring.desc. The first aio poll will iron out any remaining&&&&inconsistencies for later-configured queues (buggy legacy drivers).&&&&&&&&Signed-off-by: Cornelia Huck <cornelia.huck@de.ibm.com>&&&&Reviewed-by: Michael S. Tsirkin <mst@redhat.com>&&&&Signed-off-by: Michael S. Tsirkin <mst@redhat.com>&&&& "
0," armv7m: Make NVIC expose a memory region rather than mapping itself Make the NVIC device expose a memory region for its users&&&&to map, rather than mapping itself into the system memory&&&&space on realize, and get the one user (the ARMv7M object)&&&&to do this.&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Reviewed-by: Alex Benn茅e <alex.bennee@linaro.org>&&&&Message-id: 1487604965-23220-7-git-send-email-peter.maydell@linaro.org&&&& "
0," block: Involve block drivers in permission granting In many cases, the required permissions of one node on its children&&&&depend on what its parents require from it. For example, the raw format&&&&or most filter drivers only need to request consistent reads if that's&&&&something that one of their parents wants.&&&&&&&&In order to achieve this, this patch introduces two new BlockDriver&&&&callbacks. The first one lets drivers first check (recursively) whether&&&&the requested permissions can be set; the second one actually sets the&&&&new permission bitmask.&&&&&&&&Also add helper functions that drivers can use in their implementation&&&&of the callbacks to update their permissions on a specific child.&&&&&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&&Acked-by: Fam Zheng <famz@redhat.com>&&&&Reviewed-by: Max Reitz <mreitz@redhat.com>&&&& "
0," hw/i386: Use Rev3 FADT (ACPI 2.0) instead of Rev1 to improve guest OS support. This updates the FADT generated for x86/64 machine types from Revision 1 to 3. (Based on ACPI standard 2.0 instead of 1.0) The intention is to expose the reset register information to guest operating systems which require it, specifically OS X/macOS. Revision 1 FADTs do not contain the fields relating to the reset register.&&&&&&&&The new layout and contents remains backwards-compatible with operating systems which only support ACPI 1.0, as the existing fields are not modified by this change, as the 64-bit and 32-bit variants are allowed to co-exist according to the ACPI 2.0 standard. No regressions became apparent in tests with a range of Windows (XP-10) and Linux versions.&&&&&&&&The BIOS tables test suite's FADT checksum test has also been updated to reflect the new FADT layout and content.&&&&&&&&Signed-off-by: Phil Dennis-Jordan <phil@philjordan.eu>&&&&Message-Id: <1489558827-28971-2-git-send-email-phil@philjordan.eu>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
0," target/ppc: Fix KVM-HV HPTE accessors When a 'pseries' guest is running with KVM-HV, the guest's hashed page&&&&table (HPT) is stored within the host kernel, so it is not directly&&&&accessible to qemu.  Most of the time, qemu doesn't need to access it:&&&&we're using the hardware MMU, and KVM itself implements the guest&&&&hypercalls for manipulating the HPT.&&&&&&&&However, qemu does need access to the in-KVM HPT to implement&&&&get_phys_page_debug() for the benefit of the gdbstub, and maybe for&&&&other debug operations.&&&&&&&&To allow this, 7c43bca ""target-ppc: Fix page table lookup with kvm&&&&enabled"" added kvmppc_hash64_read_pteg() to target/ppc/kvm.c to read&&&&in a batch of HPTEs from the KVM table.  Unfortunately, there are a&&&&couple of problems with this:&&&&&&&&First, the name of the function implies it always reads a whole PTEG&&&&from the HPT, but in fact in some cases it's used to grab individual&&&&HPTEs (which ends up pulling 8 HPTEs, not aligned to a PTEG from the&&&&kernel).&&&&&&&&Second, and more importantly, the code to read the HPTEs from KVM is&&&&simply wrong, in general.  The data from the fd that KVM provides is&&&&designed mostly for compact migration rather than this sort of one-off&&&&access, and so needs some decoding for this purpose.  The current code&&&&will work in some cases, but if there are invalid HPTEs then it will&&&&not get sane results.&&&&&&&&This patch rewrite the HPTE reading function to have a simpler&&&&interface (just read n HPTEs into a caller provided buffer), and to&&&&correctly decode the stream from the kernel.&&&&&&&&For consistency we also clean up the similar function for altering&&&&HPTEs within KVM (introduced in c138593 ""target-ppc: Update&&&&ppc_hash64_store_hpte to support updating in-kernel htab"").&&&&&&&&Cc: Aneesh Kumar K.V <aneesh.kumar@linux.vnet.ibm.com>&&&&Signed-off-by: David Gibson <david@gibson.dropbear.id.au>&&&& "
0," qcow2: Use BB for resizing in qcow2_amend_options() In order to able to convert bdrv_truncate() to take a BdrvChild and&&&&later to correctly check the resize permission here, we need to use a&&&&BlockBackend for resizing the image.&&&&&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&&Reviewed-by: Max Reitz <mreitz@redhat.com>&&&& "
0," nfs: do not use aio_context_acquire/release Now that all bottom halves and callbacks take care of taking the&&&&AioContext lock, we can migrate some users away from it and to a&&&&specific QemuMutex or CoMutex.&&&&&&&&Protect libnfs calls with a QemuMutex.  Callbacks are invoked&&&&using bottom halves, so we don't even have to drop it around&&&&callback invocations.&&&&&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Message-id: 20170222180725.28611-3-pbonzini@redhat.com&&&&Signed-off-by: Stefan Hajnoczi <stefanha@redhat.com>&&&& "
0, s390x: add property adapter_routes_max_batch To make virtio-ccw supports more that  64 virtqueues we will have to&&&&increase ADAPTER_ROUTES_MAX_GSI which is currently limiting the number if&&&&possible adapter routes. Of course increasing the number of supported&&&&routes can break backwards migration.&&&&&&&&Let us introduce a compatibility property adapter_routes_max_batch so&&&&client code can use the some old limit if in compatibility mode and&&&&retain the migration compatibility.&&&&&&&&Signed-off-by: Halil Pasic <pasic@linux.vnet.ibm.com>&&&&Signed-off-by: Cornelia Huck <cornelia.huck@de.ibm.com>&&&& 
0," disas/cris.c: Fix Coverity warning about unchecked NULL Coverity (CID 1005689) warns that we don't check that&&&&spec_reg_info() returned non-NULL before dereferencing.&&&&Add the check, though as the comment notes this is&&&&a can't-really-happen case because the earlier constraint&&&&matching should have ruled out the ""unknown reg"" case.&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Reviewed-by: Edgar E. Iglesias <edgar.iglesias@xilinx.com>&&&&Signed-off-by: Michael Tokarev <mjt@tls.msk.ru>&&&& "
0, target/xtensa: tests: add ccount write tests Check that CCOUNT SR is writable and that CCOMPARE timers are updated&&&&when CCOUNT is written to.&&&&&&&&Signed-off-by: Max Filippov <jcmvbkbc@gmail.com>&&&& 
0," tcg: Minor adjustments to deposit expanders Assert that len is not 0.&&&&&&&&Since we have asserted that ofs + len <= N, a later&&&&check for len == N implies that ofs == 0.&&&&&&&&Reviewed-by: Alex Benn茅e <alex.bennee@linaro.org>&&&&Signed-off-by: Richard Henderson <rth@twiddle.net>&&&& "
0," hw/isa/lpc_ich9: add SMI feature negotiation via fw_cfg Introduce the following fw_cfg files:&&&&&&&&- ""etc/smi/supported-features"": a little endian uint64_t feature bitmap,&&&&  presenting the features known by the host to the guest. Read-only for&&&&  the guest.&&&&&&&&  The content of this file will be determined via bit-granularity ICH9-LPC&&&&  device properties, to be introduced later. For now, the bitmask is left&&&&  zeroed. The bits will be set from machine type compat properties and on&&&&  the QEMU command line, hence this file is not migrated.&&&&&&&&- ""etc/smi/requested-features"": a little endian uint64_t feature bitmap,&&&&  representing the features the guest would like to request. Read-write&&&&  for the guest.&&&&&&&&  The guest can freely (re)write this file, it has no direct consequence.&&&&  Initial value is zero. A nonzero value causes the SMI-related fw_cfg&&&&  files and fields that are under guest influence to be migrated.&&&&&&&&- ""etc/smi/features-ok"": contains a uint8_t value, and it is read-only for&&&&  the guest. When the guest selects the associated fw_cfg key, the guest&&&&  features are validated against the host features. In case of error, the&&&&  negotiation doesn't proceed, and the ""features-ok"" file remains zero. In&&&&  case of success, the ""features-ok"" file becomes (uint8_t)1, and the&&&&  negotiated features are locked down internally (to which no further&&&&  changes are possible until reset).&&&&&&&&  The initial value is zero.  A nonzero value causes the SMI-related&&&&  fw_cfg files and fields that are under guest influence to be migrated.&&&&&&&&The C-language fields backing the ""supported-features"" and&&&&""requested-features"" files are uint8_t arrays. This is because they carry&&&&guest-side representation (our choice is little endian), while&&&&VMSTATE_UINT64() assumes / implies host-side endianness for any uint64_t&&&&fields. If we migrate a guest between hosts with different endiannesses&&&&(which is possible with TCG), then the host-side value is preserved, and&&&&the host-side representation is translated. This would be visible to the&&&&guest through fw_cfg, unless we used plain byte arrays. So we do.&&&&&&&&Cc: ""Michael S. Tsirkin"" <mst@redhat.com>&&&&Cc: Gerd Hoffmann <kraxel@redhat.com>&&&&Cc: Igor Mammedov <imammedo@redhat.com>&&&&Cc: Paolo Bonzini <pbonzini@redhat.com>&&&&Signed-off-by: Laszlo Ersek <lersek@redhat.com>&&&&Reviewed-by: Michael S. Tsirkin <mst@redhat.com>&&&&Reviewed-by: Igor Mammedov <imammedo@redhat.com>&&&&Message-Id: <20170126014416.11211-2-lersek@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
